timestamp,open,high,low,close,volume
1742511600000,1.08569,1.08574,1.08531,1.08532,1055.72
1742515200000,1.08535,1.08586,1.08504,1.08529,5066.79
1742518800000,1.08529,1.08555,1.08483,1.08522,5434.47
1742522400000,1.08525,1.08549,1.08422,1.08441,6185.19
1742526000000,1.08441,1.08462,1.08331,1.08345,10920.21
1742529600000,1.08345,1.08364,1.08274,1.08301,6329.81
1742533200000,1.083,1.08301,1.08197,1.08284,4665.58
1742536800000,1.08284,1.08373,1.0824,1.0834,4897.28
1742540400000,1.08338,1.08416,1.0827,1.08386,7522.18
1742544000000,1.08386,1.08453,1.08239,1.08358,9427.01
1742547600000,1.08357,1.08387,1.08246,1.08255,6184.61
1742551200000,1.08258,1.08387,1.08257,1.08368,7057.23
1742554800000,1.08367,1.08512,1.0835,1.08506,6038.7
1742558400000,1.08505,1.08611,1.08295,1.08321,15241.21
1742562000000,1.08319,1.08359,1.0825,1.08319,8907.2
1742565600000,1.0832,1.08355,1.08186,1.08235,9648.86
1742569200000,1.08237,1.0829,1.0797,1.08062,12867.36
1742572800000,1.0806,1.08249,1.08042,1.08179,10148.34
1742576400000,1.0818,1.08254,1.0805,1.08224,6688.67
1742580000000,1.08225,1.08266,1.08146,1.08207,4834.2
1742583600000,1.08209,1.08242,1.08151,1.08175,4339.37
1742587200000,1.08174,1.08174,1.08115,1.08121,2906.13
1742763600000,1.0813,1.08173,1.08115,1.0817,167.4
1742767200000,1.08167,1.08296,1.0816,1.08195,3421.08
1742770800000,1.08197,1.08367,1.08186,1.08358,2094.71
1742774400000,1.08358,1.08398,1.08324,1.0837,6042.55
1742778000000,1.0837,1.08374,1.08226,1.08259,8222.06
1742781600000,1.0826,1.08319,1.08243,1.08248,4743.3
1742785200000,1.08248,1.08292,1.08199,1.08202,5463.05
1742788800000,1.08201,1.08242,1.08169,1.08227,3657.63
1742792400000,1.08225,1.08307,1.0818,1.08289,4364.42
1742796000000,1.0829,1.08444,1.08279,1.08396,5800.45
1742799600000,1.08394,1.08499,1.08329,1.08379,7891.95
1742803200000,1.08381,1.08579,1.08371,1.08427,11161.41
1742806800000,1.08432,1.0845,1.08283,1.0839,8933.38
1742810400000,1.08394,1.08547,1.08364,1.08478,7945.83
1742814000000,1.08478,1.08492,1.08321,1.08323,6222.65
1742817600000,1.08323,1.08344,1.08215,1.08296,8768.21
1742821200000,1.08297,1.08303,1.07923,1.07933,10153.77
1742824800000,1.07931,1.08201,1.07903,1.07991,16432.22
1742828400000,1.07994,1.08051,1.07904,1.07936,12387.43
1742832000000,1.07939,1.08069,1.07813,1.07917,10482.78
1742835600000,1.07919,1.07962,1.07845,1.07874,5633.73
1742839200000,1.07875,1.0813,1.07838,1.08048,6251.94
1742842800000,1.08053,1.0807,1.0797,1.08021,2744.42
1742846400000,1.0802,1.0806,1.07995,1.08004,2238.38
1742850000000,1.07997,1.08014,1.07952,1.08002,2466.43
1742853600000,1.07994,1.08024,1.07946,1.08021,1251.93
1742857200000,1.08022,1.08033,1.08004,1.08022,1081.93
1742860800000,1.08022,1.08025,1.07959,1.08001,2368.25
1742864400000,1.08,1.08084,1.07998,1.08022,2991.64
1742868000000,1.08021,1.08049,1.0794,1.07964,2899.52
1742871600000,1.07964,1.08034,1.07957,1.08029,2883.88
1742875200000,1.08031,1.08087,1.08025,1.08032,2653.81
1742878800000,1.08031,1.0807,1.08009,1.08028,2215.82
1742882400000,1.08029,1.08044,1.07927,1.07943,4670.92
1742886000000,1.07944,1.08018,1.07849,1.07871,10453.61
1742889600000,1.07873,1.07922,1.07767,1.07901,10732.9
1742893200000,1.079,1.08039,1.07873,1.08005,8788.99
1742896800000,1.08004,1.08243,1.07997,1.08199,19467.92
1742900400000,1.08199,1.08275,1.08107,1.08176,11789.45
1742904000000,1.08178,1.083,1.08156,1.08249,8632.43
1742907600000,1.08248,1.08275,1.08136,1.08167,13875.31
1742911200000,1.08167,1.08216,1.08017,1.08124,19024.57
1742914800000,1.08125,1.08194,1.0797,1.0803,13566.34
1742918400000,1.0803,1.0813,1.08018,1.08064,23734.19
1742922000000,1.08065,1.08167,1.08058,1.08096,5404.13
1742925600000,1.08093,1.08093,1.07969,1.07983,3173.49
1742929200000,1.07985,1.08017,1.07906,1.07952,4490.32
1742932800000,1.07951,1.07956,1.07898,1.07905,1845.84
1742936400000,1.07905,1.07939,1.07885,1.07908,855.37
1742940000000,1.0791,1.0794,1.07878,1.07883,2155.92
1742943600000,1.07884,1.07889,1.07852,1.07888,935.14
1742947200000,1.07889,1.07922,1.07835,1.07841,2790.02
1742950800000,1.0784,1.07952,1.07777,1.07934,4896.79
1742954400000,1.07934,1.0797,1.07902,1.07951,2424.25
1742958000000,1.0795,1.0796,1.07837,1.07857,2334.45
1742961600000,1.07858,1.07878,1.07809,1.07841,1891.78
1742965200000,1.07839,1.07868,1.07777,1.0785,3455.15
1742968800000,1.0785,1.07881,1.07821,1.07868,3930.83
1742972400000,1.07868,1.07913,1.07811,1.0786,7015.51
1742976000000,1.07859,1.07996,1.07851,1.0799,8468.07
1742979600000,1.0799,1.08025,1.07928,1.07958,5727.86
1742983200000,1.07957,1.08014,1.07865,1.07916,4875.51
1742986800000,1.07915,1.07976,1.07886,1.07922,4889.83
1742990400000,1.07922,1.07935,1.07817,1.07841,8344.59
1742994000000,1.07843,1.07906,1.07675,1.07747,11987.56
1742997600000,1.07745,1.07951,1.07729,1.07906,10819.57
1743001200000,1.07905,1.07943,1.07673,1.07807,10692.35
1743004800000,1.07807,1.07915,1.07767,1.07874,9996.24
1743008400000,1.07875,1.07891,1.07516,1.07565,14202.9
1743012000000,1.07563,1.07614,1.0753,1.07551,5834.5
1743015600000,1.07552,1.07558,1.07437,1.07512,4627.67
1743019200000,1.07512,1.07565,1.07503,1.07528,3130.97
1743022800000,1.07357,1.07556,1.07344,1.07523,2805.16
1743026400000,1.07363,1.07444,1.07328,1.0737,5022.12
1743030000000,1.07368,1.07443,1.07354,1.07409,2002.98
1743033600000,1.07411,1.07574,1.07407,1.07554,4032.99
1743037200000,1.07555,1.07688,1.0755,1.07649,4564.65
1743040800000,1.07678,1.07798,1.07649,1.07758,4209.4
1743044400000,1.07758,1.07797,1.07727,1.0778,2381.54
1743048000000,1.07782,1.07869,1.07769,1.07803,2611.3
1743051600000,1.07802,1.07811,1.07636,1.07691,3494.3
1743055200000,1.0769,1.07824,1.0768,1.07729,5414.72
1743058800000,1.07729,1.07743,1.0754,1.07644,10581.96
1743062400000,1.07646,1.07766,1.07554,1.07758,12036.52
1743066000000,1.07756,1.0779,1.0761,1.07707,7204.84
1743069600000,1.07706,1.07816,1.07665,1.07816,7309.98
1743073200000,1.07815,1.07995,1.07786,1.07868,7090.47
1743076800000,1.07868,1.07981,1.0783,1.07868,7463.95
1743080400000,1.0787,1.07971,1.07762,1.07797,8797.01
1743084000000,1.078,1.07945,1.07771,1.07891,9094.52
1743087600000,1.07892,1.0821,1.07853,1.07995,12405.79
1743091200000,1.07995,1.07998,1.07914,1.07989,8494.76
1743094800000,1.07989,1.08085,1.07893,1.07895,5590.22
1743098400000,1.07896,1.07981,1.07889,1.07908,3371.78
1743102000000,1.07907,1.07996,1.07881,1.07947,2899.53
1743105600000,1.07945,1.0802,1.07936,1.08007,1399.17
1743109200000,1.08004,1.08004,1.07941,1.07969,1648.87
1743112800000,1.07971,1.07987,1.07951,1.07963,1208.23
1743116400000,1.07963,1.08012,1.0796,1.08006,957.19
1743120000000,1.08005,1.08005,1.07879,1.07948,3829.58
1743123600000,1.07949,1.07987,1.07913,1.07934,3665.54
1743127200000,1.07936,1.07967,1.07901,1.07944,3003.68
1743130800000,1.07944,1.07967,1.07907,1.07917,2063.47
1743134400000,1.07917,1.07928,1.07845,1.07884,2824.69
1743138000000,1.07884,1.07931,1.07861,1.07907,3014.22
1743141600000,1.07906,1.0792,1.07824,1.07848,3001.98
1743145200000,1.07848,1.07998,1.07815,1.0787,6526.07
1743148800000,1.07867,1.07964,1.07751,1.07782,8263.81
1743152400000,1.07782,1.07804,1.07687,1.07734,7445.81
1743156000000,1.07735,1.07784,1.07674,1.07685,6668.43
1743159600000,1.07686,1.07747,1.07644,1.07716,4792.6
1743163200000,1.07717,1.07918,1.07651,1.07888,8379.1
1743166800000,1.07887,1.08168,1.07847,1.08103,12748.46
1743170400000,1.08103,1.08314,1.0809,1.08229,10655.36
1743174000000,1.08229,1.08447,1.08189,1.08248,11618.05
1743177600000,1.08249,1.0833,1.08199,1.08215,6994.44
1743181200000,1.08215,1.08286,1.0812,1.08195,5778.49
1743184800000,1.08193,1.08277,1.08135,1.08243,4601.02
1743188400000,1.08244,1.08285,1.08229,1.08255,3890.4
1743192000000,1.08254,1.08359,1.08237,1.08237,3431.22
1743368400000,1.08228,1.0828,1.08139,1.0815,511.79
1743372000000,1.08149,1.08221,1.08049,1.08205,5655.2
1743375600000,1.08206,1.0829,1.08106,1.08234,5621.93
1743379200000,1.08235,1.08415,1.0823,1.08415,5509.84
1743382800000,1.08415,1.08454,1.0831,1.08324,7229.14
1743386400000,1.08323,1.08458,1.08288,1.08404,4164.03
1743390000000,1.08404,1.08414,1.08323,1.08327,4540.66
1743393600000,1.08328,1.08358,1.0831,1.08341,3734.49
1743397200000,1.08341,1.08427,1.08311,1.08342,4688.71
1743400800000,1.08342,1.08447,1.08247,1.08371,10282.43
1743404400000,1.08371,1.08492,1.08206,1.08313,12868.55
1743408000000,1.08313,1.0834,1.08115,1.08273,9810.57
1743411600000,1.08272,1.08303,1.08145,1.0816,6416.93
1743415200000,1.08159,1.08208,1.08054,1.08182,8493.72
1743418800000,1.08183,1.08291,1.0815,1.0819,8498.6
1743422400000,1.08192,1.08208,1.08008,1.08034,8510.6
1743426000000,1.08035,1.08212,1.08026,1.08078,10607.09
1743429600000,1.08077,1.08085,1.07838,1.0802,14733.63
1743433200000,1.08018,1.08163,1.07904,1.0794,15226.98
1743436800000,1.07943,1.08158,1.07852,1.08117,8536.76
1743440400000,1.08116,1.08174,1.08077,1.08146,4927.4
1743444000000,1.08146,1.08177,1.08069,1.08145,4429.78
1743447600000,1.08146,1.08197,1.08116,1.0814,4375.81
1743451200000,1.08141,1.08186,1.08093,1.08151,3156.99
1743454800000,1.08183,1.08191,1.08129,1.08165,1137.19
1743458400000,1.0819,1.08193,1.08158,1.08179,1830.64
1743462000000,1.08179,1.08195,1.08137,1.08173,1056.97
1743465600000,1.08174,1.08264,1.08173,1.08253,3649.84
1743469200000,1.08252,1.08267,1.08168,1.08204,4222.92
1743472800000,1.08204,1.08281,1.08198,1.08239,3723.28
1743476400000,1.0824,1.08278,1.08212,1.08265,2084.95
1743480000000,1.08266,1.08299,1.08247,1.08249,1976.77
1743483600000,1.0825,1.08251,1.08064,1.08069,4526.29
1743487200000,1.0807,1.08104,1.07986,1.0808,6319.91
1743490800000,1.08079,1.08123,1.07991,1.08016,9316.77
1743494400000,1.08013,1.08178,1.08003,1.08176,7142.71
1743498000000,1.08174,1.08291,1.08145,1.08172,6819.08
1743501600000,1.08171,1.08184,1.079,1.0798,10192.63
1743505200000,1.07979,1.07983,1.07782,1.0781,9226.03
1743508800000,1.07811,1.07951,1.07809,1.07869,7863.03
1743512400000,1.0787,1.07953,1.07791,1.07869,9501.27
1743516000000,1.07861,1.08122,1.07836,1.08073,14376.57
1743519600000,1.08074,1.08122,1.07984,1.07991,11207.07
1743523200000,1.07991,1.0803,1.07924,1.07994,7441.05
1743526800000,1.07997,1.08046,1.0791,1.07928,3303.99
1743530400000,1.07928,1.07946,1.07851,1.07869,4111.29
1743534000000,1.07871,1.07907,1.07853,1.07896,3355.57
1743537600000,1.07895,1.08017,1.07884,1.07929,3411.7
1743541200000,1.07911,1.07944,1.0785,1.07932,1209.42
1743544800000,1.07931,1.08079,1.0792,1.07986,3573.99
1743548400000,1.07988,1.07994,1.0794,1.0794,1687.45
1743552000000,1.07947,1.0795,1.07887,1.07902,3103.47
1743555600000,1.07903,1.07948,1.07869,1.07946,3262.81
1743559200000,1.07953,1.08017,1.0794,1.07942,2613.37
1743562800000,1.07944,1.07997,1.07935,1.07955,2096.22
1743566400000,1.07955,1.07972,1.07923,1.07925,1524.12
1743570000000,1.07926,1.07926,1.0786,1.07894,2980.3
1743573600000,1.07895,1.07961,1.07874,1.07925,5799.31
1743577200000,1.07925,1.07946,1.078,1.07915,6790.48
1743580800000,1.07915,1.08017,1.07903,1.07974,6156.21
1743584400000,1.07974,1.08081,1.07957,1.08058,5989.88
1743588000000,1.0806,1.08065,1.07857,1.07946,7713.12
1743591600000,1.07946,1.08061,1.07909,1.08022,6608.26
1743595200000,1.08023,1.08195,1.07961,1.0819,7816.78
1743598800000,1.08189,1.08291,1.08147,1.08262,9546.52
1743602400000,1.08264,1.08614,1.08187,1.08582,14409.41
1743606000000,1.08583,1.0873,1.08508,1.08673,12211.5
1743609600000,1.08673,1.08675,1.08468,1.08519,9366.53
1743613200000,1.08519,1.08594,1.08498,1.08515,5294.68
1743616800000,1.08515,1.0859,1.08478,1.08538,4932.75
1743620400000,1.08538,1.08559,1.08467,1.08496,4498.18
1743624000000,1.08496,1.09242,1.08106,1.0849,21438.99
1743627600000,1.08299,1.08549,1.08105,1.08451,4953.45
1743631200000,1.08272,1.08391,1.08047,1.08384,10946.19
1743634800000,1.08386,1.09108,1.08373,1.09041,13613.88
1743638400000,1.09038,1.09072,1.08795,1.08905,13642.27
1743642000000,1.08906,1.0923,1.08863,1.09128,12909.49
1743645600000,1.09127,1.09244,1.09088,1.09122,10274.35
1743649200000,1.09122,1.09209,1.09074,1.09147,6959.28
1743652800000,1.09148,1.09162,1.09053,1.09066,5468.72
1743656400000,1.09065,1.09517,1.09063,1.09441,9265.55
1743660000000,1.09443,1.09898,1.09346,1.09892,17780.07
1743663600000,1.09895,1.099,1.09426,1.09705,17575.24
1743667200000,1.09704,1.10203,1.09702,1.1009,13277.61
1743670800000,1.10094,1.1047,1.10035,1.10305,15681.8
1743674400000,1.10307,1.11462,1.10277,1.10524,29532.96
1743678000000,1.10526,1.1101,1.10386,1.10875,15953.72
1743681600000,1.10876,1.11093,1.10727,1.10816,19471.87
1743685200000,1.10818,1.11349,1.10701,1.1081,23012.56
1743688800000,1.1086,1.11275,1.10797,1.11182,19993.39
1743692400000,1.11183,1.1119,1.10409,1.10504,17428.22
1743696000000,1.10508,1.10556,1.10326,1.10384,13305.12
1743699600000,1.10382,1.10393,1.10178,1.10243,10359.55
1743703200000,1.10242,1.10405,1.10196,1.10372,6158.37
1743706800000,1.1037,1.10372,1.10157,1.10273,6218.85
1743710400000,1.10272,1.10527,1.10219,1.1051,3322.35
1743714000000,1.10504,1.1051,1.10476,1.10491,1688.49
1743717600000,1.10509,1.10714,1.10486,1.10639,4017.36
1743721200000,1.10639,1.10645,1.10417,1.1045,4895.94
1743724800000,1.10448,1.1064,1.10364,1.10605,6762.1
1743728400000,1.10602,1.10731,1.1057,1.10676,7795.13
1743732000000,1.10771,1.10794,1.10604,1.10631,8343.11
1743735600000,1.10633,1.10984,1.10572,1.10933,10549.49
1743739200000,1.10932,1.10981,1.10818,1.10871,9553.57
1743742800000,1.10872,1.11076,1.10783,1.10838,11873.54
1743746400000,1.10838,1.10861,1.10497,1.10505,11883.75
1743750000000,1.10504,1.10669,1.09995,1.10039,17725.86
1743753600000,1.10039,1.10095,1.09749,1.09961,19419.08
1743757200000,1.09961,1.09973,1.09712,1.09842,16213.82
1743760800000,1.09841,1.10498,1.09642,1.10305,33456.5
1743764400000,1.10303,1.10797,1.10217,1.106,34346.84
1743768000000,1.10603,1.10898,1.10075,1.10194,38050.06
1743771600000,1.10194,1.10478,1.10051,1.10057,32225.66
1743775200000,1.10056,1.10145,1.09599,1.09859,31366.02
1743778800000,1.09861,1.10168,1.09663,1.10136,33829.66
1743782400000,1.10136,1.10196,1.09616,1.0971,21459.02
1743786000000,1.09715,1.09765,1.09242,1.09473,26179.48
1743789600000,1.0947,1.0967,1.0939,1.09443,16100.12
1743793200000,1.09442,1.09643,1.09272,1.0943,15281.65
1743796800000,1.0943,1.0966,1.09322,1.09573,7767.83
1743973200000,1.08894,1.09204,1.08792,1.09148,1067.96
1743976800000,1.09155,1.09943,1.09154,1.09821,9918.93
1743980400000,1.09822,1.10006,1.0981,1.09832,16788.22
1743984000000,1.09833,1.09837,1.09457,1.09665,16634.59
1743987600000,1.09623,1.09801,1.09541,1.09676,20278.95
1743991200000,1.09678,1.09678,1.09198,1.09342,12175.44
1743994800000,1.09348,1.09543,1.09297,1.09502,7642.8
1743998400000,1.09501,1.09873,1.09479,1.09847,5735.32
1744002000000,1.09847,1.10203,1.09777,1.1018,11927.46
1744005600000,1.1018,1.10229,1.09934,1.10027,22862.02
1744009200000,1.10026,1.10498,1.09977,1.10003,30845.19
1744012800000,1.10008,1.10216,1.09675,1.09917,25726.09
1744016400000,1.09916,1.09963,1.09498,1.09624,20975.98
1744020000000,1.09624,1.09906,1.09574,1.09587,17322.28
1744023600000,1.09587,1.09693,1.09349,1.09692,20229.02
1744027200000,1.09693,1.09912,1.0939,1.09735,23679.74
1744030800000,1.09737,1.09768,1.09372,1.09412,22571.56
1744034400000,1.09412,1.09823,1.09167,1.09219,49586.76
1744038000000,1.0922,1.09361,1.09007,1.09112,33219.43
1744041600000,1.09112,1.09325,1.09039,1.09318,18496.82
1744045200000,1.0932,1.09499,1.09291,1.09387,16291.57
1744048800000,1.09387,1.09524,1.09233,1.09334,13840.42
1744052400000,1.09334,1.09478,1.09135,1.09158,13264.18
1744056000000,1.0916,1.09195,1.09014,1.09054,4956.24
1744059600000,1.09017,1.09115,1.09013,1.09099,1255.5
1744063200000,1.09099,1.09203,1.09077,1.09166,4250.02
1744066800000,1.09164,1.09189,1.09074,1.09146,3035.17
1744070400000,1.09147,1.09499,1.09146,1.09397,9397.72
1744074000000,1.0947,1.09615,1.09375,1.09594,11994.07
1744077600000,1.09595,1.09802,1.09594,1.09709,9042.13
1744081200000,1.0971,1.09717,1.09607,1.09633,4667.11
1744084800000,1.09632,1.09794,1.09619,1.09758,5041.58
1744088400000,1.09756,1.09756,1.09538,1.09681,6071.11
1744092000000,1.09679,1.09916,1.09611,1.09765,13063.91
1744095600000,1.09769,1.09803,1.09211,1.09233,23665.92
1744099200000,1.09233,1.09486,1.09226,1.09362,15179.69
1744102800000,1.09362,1.0937,1.0911,1.09193,14103.54
1744106400000,1.09193,1.09391,1.09133,1.09273,13682.09
1744110000000,1.09271,1.09445,1.09245,1.09339,14908.54
1744113600000,1.09342,1.09684,1.09341,1.09483,14360.46
1744117200000,1.0948,1.09556,1.09267,1.09357,19032.08
1744120800000,1.09355,1.09357,1.08886,1.09099,22195.32
1744124400000,1.091,1.09194,1.08956,1.09113,16673.48
1744128000000,1.09115,1.09323,1.08984,1.09294,15545.92
1744131600000,1.09293,1.09485,1.09259,1.09335,19800.42
1744135200000,1.09335,1.09693,1.09294,1.0952,15837.56
1744138800000,1.09518,1.09778,1.09507,1.0954,13647.2
1744142400000,1.09539,1.09627,1.09388,1.09534,5044
1744146000000,1.09514,1.09571,1.09458,1.09564,1802.34
1744149600000,1.09565,1.09774,1.09546,1.09677,6089.06
1744153200000,1.09678,1.09849,1.09662,1.09773,7010.69
1744156800000,1.09771,1.10166,1.09709,1.10147,15290.63
1744160400000,1.10146,1.10397,1.10137,1.102,20413.46
1744164000000,1.102,1.10285,1.10093,1.10196,16690.23
1744167600000,1.10197,1.10355,1.10125,1.10193,13802.44
1744171200000,1.10192,1.10689,1.10186,1.10683,23229.65
1744174800000,1.10683,1.10683,1.10289,1.10614,20057.31
1744178400000,1.10615,1.10897,1.10425,1.10734,31157.78
1744182000000,1.10727,1.10795,1.10091,1.1015,31961.42
1744185600000,1.1015,1.10348,1.09976,1.10271,26043.68
1744189200000,1.10273,1.105,1.1009,1.10438,17096.18
1744192800000,1.10438,1.10577,1.10252,1.1033,18298.51
1744196400000,1.10329,1.10567,1.10213,1.1035,34113.47
1744200000000,1.10351,1.10948,1.10343,1.10753,27064.87
1744203600000,1.10753,1.10816,1.10326,1.10448,27784.98
1744207200000,1.10447,1.10512,1.10258,1.10404,19741.62
1744210800000,1.10404,1.10691,1.10365,1.10381,15923.29
1744214400000,1.10386,1.10423,1.10132,1.102,10402.23
1744218000000,1.10201,1.10632,1.09454,1.09762,45177.73
1744221600000,1.09763,1.09829,1.09132,1.09636,28832.81
1744225200000,1.09637,1.09765,1.09322,1.0934,21449.14
1744228800000,1.09346,1.0962,1.09285,1.09451,10422.07
1744232400000,1.09451,1.09539,1.09449,1.09503,1704.24
1744236000000,1.09515,1.09626,1.09466,1.09599,7218.25
1744239600000,1.09601,1.09607,1.09427,1.09507,5494.34
1744243200000,1.09504,1.09863,1.09499,1.0986,12859.82
1744246800000,1.09861,1.09875,1.09691,1.09716,10922.91
1744250400000,1.09715,1.09789,1.09612,1.09715,8648.88
1744254000000,1.09716,1.09891,1.09702,1.09814,7791.32
1744257600000,1.09813,1.09847,1.09773,1.09826,6023.14
1744261200000,1.09826,1.09954,1.09777,1.09856,6649.29
1744264800000,1.09851,1.09885,1.09624,1.09829,14660.79
1744268400000,1.0983,1.10306,1.09672,1.10261,22219.33
1744272000000,1.10264,1.10477,1.10159,1.10373,18336.65
1744275600000,1.10373,1.10596,1.10334,1.10591,13394.93
1744279200000,1.1059,1.10808,1.10547,1.10796,13001.77
1744282800000,1.10794,1.10883,1.10669,1.107,12943.08
1744286400000,1.107,1.11314,1.10677,1.10969,20827.54
1744290000000,1.10969,1.11342,1.10907,1.11267,17327.14
1744293600000,1.11268,1.11863,1.11243,1.11852,19464.41
1744297200000,1.11854,1.12287,1.11534,1.11901,26013.5
1744300800000,1.11907,1.121,1.11772,1.11965,23294.34
1744304400000,1.11964,1.12108,1.11741,1.12097,17970.8
1744308000000,1.12098,1.12414,1.1201,1.12153,14972.72
1744311600000,1.12153,1.12194,1.11584,1.12069,18490.92
1744315200000,1.1205,1.1205,1.11809,1.11969,7843.78
1744318800000,1.11976,1.11995,1.11888,1.11888,2413
1744322400000,1.11903,1.12346,1.11903,1.1234,8756.53
1744326000000,1.12346,1.12623,1.1213,1.12576,12545.16
1744329600000,1.12574,1.13852,1.1251,1.13098,26426.04
1744333200000,1.13099,1.13227,1.12759,1.13054,25147.3
1744336800000,1.13056,1.13227,1.12949,1.13022,18352.37
1744340400000,1.13021,1.13541,1.1302,1.13407,13610.67
1744344000000,1.13406,1.13408,1.13098,1.13221,10140.76
1744347600000,1.1322,1.13232,1.12707,1.12849,11889.43
1744351200000,1.12847,1.12902,1.12466,1.12868,16917.44
1744354800000,1.12864,1.13688,1.12839,1.13642,23441.56
1744358400000,1.13639,1.14736,1.13488,1.14269,35223.51
1744362000000,1.1427,1.1427,1.13847,1.13853,24283.86
1744365600000,1.13856,1.13856,1.13199,1.13365,25663.06
1744369200000,1.13364,1.13711,1.13231,1.13289,19657.1
1744372800000,1.13285,1.13988,1.13244,1.13952,27058.25
1744376400000,1.13951,1.14121,1.1324,1.13604,35005.11
1744380000000,1.13607,1.13816,1.13269,1.13401,41085.81
1744383600000,1.13401,1.13497,1.13124,1.13247,23017.05
1744387200000,1.13247,1.13267,1.12763,1.13056,22837.63
1744390800000,1.13056,1.13267,1.1282,1.12851,16350.98
1744394400000,1.12851,1.13211,1.12841,1.13123,14166.96
1744398000000,1.13124,1.13435,1.1309,1.13415,9209.65
1744401600000,1.13415,1.13617,1.13365,1.13554,7334.02
1744578000000,1.13108,1.13225,1.13108,1.13178,426.94
1744581600000,1.13177,1.13546,1.13174,1.13338,13478.76
1744585200000,1.13339,1.13489,1.13236,1.1342,8082.35
1744588800000,1.13419,1.13705,1.13407,1.13653,11945.48
1744592400000,1.13654,1.14087,1.13642,1.13853,15092.65
1744596000000,1.13852,1.1401,1.13708,1.13719,11848.32
1744599600000,1.1372,1.13835,1.13575,1.13714,8390.33
1744603200000,1.13721,1.13851,1.13654,1.13675,6260.39
1744606800000,1.1368,1.13878,1.13526,1.1385,7315.63
1744610400000,1.13854,1.14236,1.13763,1.14165,15434.01
1744614000000,1.14166,1.14244,1.13832,1.13897,17464.55
1744617600000,1.13899,1.14094,1.13787,1.13873,15250.13
1744621200000,1.13873,1.14075,1.13864,1.13866,13042.55
1744624800000,1.13865,1.13921,1.13714,1.13871,10716.62
1744628400000,1.13871,1.14057,1.13722,1.13837,8208.31
1744632000000,1.13837,1.13885,1.13343,1.13387,16524.69
1744635600000,1.13386,1.13412,1.12956,1.1327,20990.86
1744639200000,1.13268,1.1368,1.13198,1.13674,15688.97
1744642800000,1.13673,1.13816,1.13526,1.1357,15556.01
1744646400000,1.1357,1.13704,1.13299,1.13304,14633.19
1744650000000,1.13307,1.13476,1.13282,1.13382,9975.17
1744653600000,1.13382,1.13568,1.13375,1.13542,6408.03
1744657200000,1.1354,1.13695,1.13497,1.13546,5713.91
1744660800000,1.13545,1.13581,1.13431,1.13496,3219.46
1744664400000,1.13495,1.13545,1.13423,1.13522,1349.98
1744668000000,1.13528,1.1361,1.1345,1.13534,3518.92
1744671600000,1.13533,1.1354,1.13333,1.1336,3172.15
1744675200000,1.1336,1.13387,1.1317,1.13284,7889.67
1744678800000,1.13284,1.1335,1.13157,1.13241,5607.89
1744682400000,1.1324,1.13522,1.1324,1.13493,6937.89
1744686000000,1.13492,1.13528,1.13431,1.13474,5001.09
1744689600000,1.1347,1.1363,1.13447,1.13565,5050.24
1744693200000,1.13564,1.13677,1.13487,1.13504,5600.73
1744696800000,1.13508,1.13643,1.13277,1.13318,16682.93
1744700400000,1.1332,1.13597,1.13203,1.13571,17523.52
1744704000000,1.13569,1.13789,1.13434,1.13465,15132.93
1744707600000,1.13461,1.13558,1.13328,1.13386,14401.27
1744711200000,1.13384,1.1349,1.1332,1.13441,10389.53
1744714800000,1.1344,1.13441,1.13139,1.13263,11202.11
1744718400000,1.13265,1.13413,1.13085,1.13125,14549.27
1744722000000,1.13124,1.13284,1.13051,1.13174,13750.28
1744725600000,1.13173,1.13293,1.12853,1.13288,22334.59
1744729200000,1.13288,1.13289,1.12821,1.12885,13576.12
1744732800000,1.12888,1.12918,1.12639,1.12742,9144.72
1744736400000,1.12743,1.12828,1.12667,1.12725,9046.34
1744740000000,1.12726,1.12765,1.12662,1.12733,8366.31
1744743600000,1.12732,1.12873,1.12714,1.12822,4317.42
1744747200000,1.12826,1.12895,1.12793,1.12814,2259.79
1744750800000,1.12814,1.12851,1.1279,1.12804,958.56
1744754400000,1.12808,1.1299,1.12803,1.12953,4360.13
1744758000000,1.12954,1.12983,1.12831,1.12932,4804.53
1744761600000,1.1293,1.13215,1.12925,1.1317,10505.29
1744765200000,1.13171,1.13304,1.13161,1.13233,10978.36
1744768800000,1.13237,1.13317,1.13176,1.13275,10495.32
1744772400000,1.13281,1.13433,1.13243,1.1343,6828.87
1744776000000,1.13431,1.13477,1.13326,1.13459,6448.19
1744779600000,1.13459,1.13853,1.13409,1.13804,10048.46
1744783200000,1.13804,1.13827,1.13603,1.13605,12632.02
1744786800000,1.13605,1.1392,1.13591,1.13868,13281.62
1744790400000,1.1387,1.1388,1.13379,1.13694,23042.8
1744794000000,1.13695,1.13775,1.13556,1.13598,16829.34
1744797600000,1.13598,1.13741,1.13521,1.13579,10691.1
1744801200000,1.13575,1.13737,1.13547,1.13631,8399.1
1744804800000,1.13632,1.13653,1.13403,1.13513,13783.59
1744808400000,1.13515,1.13737,1.13496,1.13664,14958.14
1744812000000,1.13671,1.13841,1.13539,1.13837,14961.23
1744815600000,1.13837,1.13865,1.1357,1.13813,15547.89
1744819200000,1.13815,1.13868,1.137,1.13748,9316.02
1744822800000,1.13747,1.13898,1.1359,1.1375,11490.72
1744826400000,1.13749,1.13882,1.13648,1.13863,9199.29
